title,release,redacted,blurb,file,url,bytes,page
"DOW-UAP-PR101, Unresolved UAP Report, South China Sea, 2024",04,yes,"The United States Indo-Pacific Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 1 minute and 46 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2024.  Video Description:  00:01-00:12: The sensor tracks an area of contrast, keeping it generally within the center of the frame. 00:13-00:28: The sensor zooms in and tracks an elongated area of contrast, keeping it generally to the left of the center of the frame. 00:29-00:33: The sensor zooms in again. The area of contrast appears as a “line” of several areas of contrast moving across the sensor field-of-view from the bottom right to the top left. 00:34-01:44: The sensor pans to track the areas of contrast for approximately 1 minute. They become less distinct over time as their distance from the sensor increases.   This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111830007.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2607/DOD_111830007/DOD_111830007.mp4,48801621,1014097
"DOW-UAP-PR102, Unresolved UAP Report, East China Sea, 2024",04,yes,"The United States Indo-Pacific Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 36 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2024.  Video Description:  00:01-00:20: The sensor tracks an area of contrast, keeping it generally within the center of the frame. 00:21-00:29: The area of contrast exits the sensor field-of-view at the top of the frame. 00:30-00:36: The sensor zooms out and in several times. No content  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111830012.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2607/DOD_111830012/DOD_111830012.mp4,17011795,1014098
"DOW-UAP-PR103, Unresolved UAP Report, East China Sea, 2024",04,yes,"The United States Indo-Pacific Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 1 minute and 16 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2024.  Video Description:  00:01-01:16: The sensor pans to track an area of contrast, keeping it generally within the center of the frame. 00:12-01:16: An auto-tracking reticle surrounds the area of contrast. The sensor tracks the area of contrast, keeping it generally within the center of the frame.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111830015.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2607/DOD_111830015/DOD_111830015.mp4,11599991,1014099
"DOW-UAP-PR106, Unresolved UAP Report, Eastern United States, 2020",04,,"The United States Northern Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 11 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2020. An accompanying Range Fouler Debrief, DOW-UAP-D089, describes the phenomenon as “quite small” and as “continu[ing] in a constant direction.” The report characterizes the shape of the phenomenon as “indistinguishable,” with a metallic appearance and reflective underside.  Video Description: This media was digitally altered before being reported to AARO, and is presented as received. 00:01-00:01: An area of contrast is visible above the center of the frame.  00:02-00:04: The sensor switches modes, causing the area of contrast to rapidly move about within the field-of-view. The area of contrast leaves the sensor field-of-view from the top of the frame.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111830034.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2607/DOD_111830034/DOD_111830034.mp4,2928948,1014104
"DOW-UAP-PR107, Unresolved UAP Report, Eastern United States, 2020",04,yes,"The United States Northern Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 28 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2020.  Video Description: 00:01-00:02: No content. 00:03-00:11: An area on contrast enters the sensor field-of-view from the top right of the frame. The sensor pans to track the area of contrast, which repeatedly leaves and re-enters the sensor field-of-view. 00:12-00:16: The sensor zooms out and in. 00:17-00:23: The sensor pans to track the area of contrast, which repeatedly leaves and re-enters the sensor field-of-view.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111830041.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2607/DOD_111830041/DOD_111830041.mp4,10305290,1014105
"DOW-UAP-PR108, Unresolved UAP Report, Western United States, 2020",04,,"The United States Northern Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 2 minutes and 16 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2020.  Video Description:  00:01-00:15: No content. 00:16-00:19: The footage flashes between normal operation and a black screen several times as the sensor changes display modes. 00:20-00:27: No content. 00:28-00:33: The sensor zooms in and pans to track an area of contrast, keeping it generally within the center of the frame. 00:34-00:57: An auto-tracking reticle surrounds the area of contrast as the sensor continues to track it against the background. 00:58-01:10: The sensor adjusts its zoom level and contrast settings several times. 01:11-01:34: The area of contrast leaves the sensor field-of-view to the left of the frame. The sensor adjusts its zoom level and contrast settings several times. No content.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111830058.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2607/DOD_111830058/DOD_111830058.mp4,22891490,1014106
"DOW-UAP-PR109, Unresolved UAP Report, Eastern United States, 2015",04,,"The United States Navy Unidentified Anomalous Phenomena Task Force (UAPTF) transferred this media to the All-domain Anomaly Resolution Office (AARO) in 2022. The video contains 21 seconds of footage likely captured by an infrared sensor aboard a U.S. military platform in 2015.  Video Description: No formal data handling practices for UAP-related records existed at the time this media was reported to the UAPTF. This media was digitally altered before being reported to the UAPTF, and is presented as it was received by AARO. 00:01-00:08: No content. 00:09-00:11: An area of contrast becomes visible near the center of the screen, The area of contrast transits the sensor field-of-view, moving from right to left before exiting from upper left corner of the frame. 00:12-00:21: The footage repeats at a slower playback speed.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111830065.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2607/DOD_111830065/DOD_111830065.mp4,6287692,1014108
"DOW-UAP-PR110, Unresolved UAP Report, Eastern United States, 2020",04,,"The United States Northern Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 27 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2020.  Video Description: 00:01-00:02: No content. 00:03-00:10: An area of contrast become visible to the right of the center of the frame. The sensor pans to track the area of contrast, causing it to appear to move about the field-of-view. 00:11-00:19: An auto-tracking reticle surrounds the area of contrast. The area of contrast gradually increases in angular size. 00:20-00:22: The area of contrast exits the sensor field-of-view to the right side of the frame.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111830075.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2607/DOD_111830075/DOD_111830075.mp4,7089077,1014112
"DOW-UAP-PR111, Unresolved UAP Report, Eastern United States, 2020",04,yes,"The United States Northern Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 1 minute of video footage from an infrared sensor aboard a U.S. military platform in 2020.  Video Description: 00:01-00:21: Several small areas of contrast enter and leave the sensor field-of-view as the sensor pans across the background scene. 00:22-00:41: An auto-tracking reticle surrounds an area of contrast, and the sensor pans to keep it generally within the center of the frame. Several other areas of contrast periodically enter and exit the frame. 00:42-00:49: The sensor zooms out. 00:50-01:00: The area of contrast is no longer visible within the frame. The sensor display flickers between a black screen and normal function as it cycles contrast modes. No content.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111830080.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2607/DOD_111830080/DOD_111830080.mp4,17338968,1014114
"DOW-UAP-PR112, Unresolved UAP Report, Eastern United States, 2019",04,yes,"The United States Navy submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 20 seconds of video footage from an infrared sensor aboard a civilian aircraft in 2019. An accompanying Range Fouler Debrief, DOW-UAP-D090, describes the phenomenon as exhibiting “flight characteristics unlike anything [the observer] had seen in 28 years [of service] for the U.S. Air Force and U.S. Navy. The report characterizes the phenomenon as “small” and “travelling in a straight line [in the] opposite direction at high speed.”  Video Description:  00:01-00:011: An area of contrast is visible near the center of the screen. 00:12-00:014: The sensor changes its level of zoom and display mode, flashing white before returning to normal function. The area of contrast exits the sensor field-of-view to the left side of the frame. 00:15-00:20: The sensor changes settings, causing the screen to flash white. No content.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111830201.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2607/DOD_111830201/DOD_111830201.mp4,24042398,1014128
"DOW-UAP-PR114, Unresolved UAP Report, Atlantic Ocean, 2016",04,yes,"The United States Northern Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 39 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2016.  Video Description:  00:01-00:11: The sensor zooms in and out to track on an area of contrast, panning to keep it generally within the center of the frame. 00:12-00:29: The sensor switches modes. A white reticle surrounds the area of contrast. 00:30-00:36: The sensor stops tracking the object, causing it to exit the right side of the frame. 00:37-00:38: An area of contrast enters the sensor field-of-view from the right side of the frame.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111830143.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2607/DOD_111830143/DOD_111830143.mp4,6692699,1014121
"DOW-UAP-PR116, Unresolved UAP Report, Atlantic Ocean, 2020",04,yes,"The United States Northern Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 32 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2020. An accompanying Range Fouler Debrief, DOW-UAP-D091, describes the phenomenon as “darker, maroonish color, approximately 12-15 feet in height.” The report describes the phenomenon “travel[ing] with the wind” and noted that it did not “maneuver or change direction.” It also describes the phenomenon as appearing similar to a “large, somewhat deformed balloon.”  Video Description: 00:01-00:32: The sensor zooms and pans to keep an area of contrast generally within the center of the frame.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111830151.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2607/DOD_111830151/DOD_111830151.mp4,24274081,1014124
"DOW-UAP-PR117, Unresolved UAP Report, Gulf of Oman, 2021",05,,"The United States Central Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 16 seconds of video footage. This footage is a secondary capture, recorded via a cellular device, of an infrared sensor display aboard a U.S. Special Operations Forces AC-130J Gunship. This footage does not represent native primary sensor data, and the secondary recording method introduces limitations in fidelity, resolution, and overall visual quality. Artifacts inherent to filming a screen, such as blurring or flickering, may be present. The footage contained within DOW-UAP-PR117 through DOW-UAP-PR122 was captured contemporaneously. An accompanying Intelligence Information Report, DOW-UAP-D101, describes the phenomena as “cold orbs” approximately four feet in diameter.   Video description:  00:00-00:16: An area of contrast remains generally within the center of the sensor field-of-view.   This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111887401.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2608/DOD_111887401/DOD_111887401.mp4,20921441,1017793
"DOW-UAP-PR118, Unresolved UAP Report, Gulf of Oman, 2021",05,,"The United States Central Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 30 seconds of video footage. This footage is a secondary capture, recorded via a cellular device, of an infrared sensor display aboard a U.S. Special Operations Forces AC-130J Gunship. This footage does not represent native primary sensor data, and the secondary recording method introduces limitations in fidelity, resolution, and overall visual quality. Artifacts inherent to filming a screen, such as blurring or flickering, may be present. The footage contained within DOW-UAP-PR117 through DOW-UAP-PR122 was captured contemporaneously. An accompanying Intelligence Information Report, DOW-UAP-D101, describes the phenomena as “cold orbs” approximately four feet in diameter.  Video description:   00:00-00:30: An area of contrast remains generally within the center of the sensor field-of-view, momentarily exiting the bottom of the frame.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111887407.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2608/DOD_111887407/DOD_111887407.mp4,24285664,1017795
"DOW-UAP-PR119, Unresolved UAP Report, Gulf of Oman, 2021",05,,"The United States Central Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of two seconds of video footage. This footage is a secondary capture, recorded via a cellular device, of an infrared sensor display aboard a U.S. Special Operations Forces AC-130J Gunship. This footage does not represent native primary sensor data, and the secondary recording method introduces limitations in fidelity, resolution, and overall visual quality. Artifacts inherent to filming a screen, such as blurring or flickering, may be present. The footage contained within DOW-UAP-PR117 through DOW-UAP-PR122 was captured contemporaneously. An accompanying Intelligence Information Report, DOW-UAP-D101, describes the phenomena as “cold orbs” approximately four feet in diameter.  Video description:   00:00-00:02: An area of contrast remains generally within the center of the sensor field-of-view.   This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111887421.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2608/DOD_111887421/DOD_111887421.mp4,2137188,1017798
"DOW-UAP-PR120, Unresolved UAP Report, Gulf of Oman, 2021",05,,"The United States Central Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 13 seconds of video footage. This footage is a secondary capture, recorded via a cellular device, of an infrared sensor display aboard a U.S. Special Operations Forces AC-130J Gunship. This footage does not represent native primary sensor data, and the secondary recording method introduces limitations in fidelity, resolution, and overall visual quality. Artifacts inherent to filming a screen, such as blurring or flickering, may be present. The footage contained within DOW-UAP-PR117 through DOW-UAP-PR122 was captured contemporaneously. An accompanying Intelligence Information Report, DOW-UAP-D101, describes the phenomena as “cold orbs” approximately four feet in diameter.  Video description:   00:00-00:08: An area of contrast remains generally within the center of the sensor field-of-view. Visual elements of the sensor display enter and exit the frame throughout the duration of the video.  00:08-00:13: The sensor changes modalities twice and the area of contrast loses distinctiveness against the background.   This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111887427.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2608/DOD_111887427/DOD_111887427.mp4,10309926,1017800
"DOW-UAP-PR121, Unresolved UAP Report, Gulf of Oman, 2021",05,,"The United States Central Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 34 seconds of video footage. This footage is a secondary capture, recorded via a cellular device, of an infrared sensor display aboard a U.S. Special Operations Forces AC-130J Gunship. This footage does not represent native primary sensor data, and the secondary recording method introduces limitations in fidelity, resolution, and overall visual quality. Artifacts inherent to filming a screen, such as blurring or flickering, may be present. The footage contained within DOW-UAP-PR117 through DOW-UAP-PR122 was captured contemporaneously. An accompanying Intelligence Information Report, DOW-UAP-D101, describes the phenomena as “cold orbs” approximately four feet in diameter.  Video description:  00:00-00:12: An area of contrast remains generally within the center of the sensor field-of-view. Visual elements of the sensor display enter and exit the frame throughout the duration of the video.  00:13-00:18: A relatively larger area of contrast transits from the bottom of the frame to the top of the sensor’s field-of-view, then re-enters from the top left to the bottom left of the frame. The relatively smaller area of contrast exits the bottom of the frame, and re-enters from the upper-right quarter of the frame.  00:19-00:34: The sensor adjusts, and an area of contrast enters the sensor field-of-view from the top of the frame, and remains generally within the center of the frame.  AARO Comment: This video footage significantly overlaps in content with DOW-UAP-PR122.   This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111887439.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2608/DOD_111887439/DOD_111887439.mp4,23888704,1017802
"DOW-UAP-PR122, Unresolved UAP Report, Gulf of Oman, 2021",05,,"The United States Central Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 26 seconds of video footage. This footage is a secondary capture, recorded via a cellular device, of an infrared sensor display aboard a U.S. Special Operations Forces AC-130J Gunship. This footage does not represent native primary sensor data, and the secondary recording method introduces limitations in fidelity, resolution, and overall visual quality. Artifacts inherent to filming a screen, such as blurring or flickering, may be present. The footage contained within DOW-UAP-PR117 through DOW-UAP-PR122 was captured contemporaneously. An accompanying Intelligence Information Report, DOW-UAP-D101, describes the phenomena as “cold orbs” approximately four feet in diameter.  Video description:   00:00-00:05: An area of contrast remains generally within the center of the sensor field-of-view. Visual elements of the sensor display enter and exit the frame throughout the duration of the video.  00:06-00:07: A relatively larger area of contrast transits from the bottom of the frame to the top of the sensor’s field-of-view, then re-enters from the top left to the bottom left of the frame. The relatively smaller area of contrast exits the bottom of the frame, and re-enters from the upper-right quarter of the frame.  00:08-00:26: The sensor adjusts, and an area of contrast enters the sensor field-of-view from the top of the frame, and remains generally within the center of the frame.  AARO Comment: This video footage significantly overlaps in content with DOW-UAP-PR121.   This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111887446.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2608/DOD_111887446/DOD_111887446.mp4,16655319,1017803
"DOW-UAP-PR123, Unresolved UAP Report, Pacific Ocean, 2019",05,,"The United States Navy Unidentified Anomalous Phenomena Task Force (UAPTF) transferred this media to the All-domain Anomaly Resolution Office (AARO) in 2022. The video contains 1 minute and 4 seconds of footage. This footage is a secondary capture, recorded via a hand-held recording device, of an infrared sensor display aboard a U.S. military platform. This footage does not represent native primary sensor data, and the secondary recording method introduces limitations in fidelity, resolution, and overall visual quality. Artifacts inherent to filming a screen, such as blurring or flickering, may be present. The footage contained within DOW-UAP-PR123 through DOW-UAP-PR127 was captured contemporaneously. This media was digitally altered before being reported to AARO, and is presented as it was received.  Video description:   00:00-00:03: An area of contrast is visible near the center of the frame.   00:04-00:07: The area of contrast loses distinctiveness against the background.  00:08-00:25: An area of contrast becomes visible near the center of the frame. The sensor pans and zooms in to focus on the area of contrast, keeping it generally within the center of the frame.    00:25-01:04: The area of contrast remains generally centered within the sensor field-of-view.   This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111887456.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2608/DOD_111887456/DOD_111887456.mp4,44374313,1017805
"DOW-UAP-PR124, Unresolved UAP Report, Pacific Ocean, 2019",05,,"The United States Navy Unidentified Anomalous Phenomena Task Force (UAPTF) transferred this media to the All-domain Anomaly Resolution Office (AARO) in 2022. The video contains 53 seconds of footage. This footage is a secondary capture, recorded via a hand-held recording device, of an infrared sensor display aboard a U.S. military platform. This footage does not represent native primary sensor data, and the secondary recording method introduces limitations in fidelity, resolution, and overall visual quality. Artifacts inherent to filming a screen, such as blurring or flickering, may be present. The footage contained within DOW-UAP-PR123 through DOW-UAP-PR127 was captured contemporaneously. This media was digitally altered before being reported to AARO, and is presented as it was received.  Video description:   00:00-00:01: An area of contrast remains generally centered within the sensor field-of-view.   00:02-00:29: The sensor zooms in on the area of contrast.  00:30-00:53: The area of contrast loses distinctiveness against the background.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111887460.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2608/DOD_111887460/DOD_111887460.mp4,64220001,1017806
"DOW-UAP-PR125, Unresolved UAP Report, Pacific Ocean, 2019",05,,"The United States Navy Unidentified Anomalous Phenomena Task Force (UAPTF) transferred this media to the All-domain Anomaly Resolution Office (AARO) in 2022. The video contains 28 seconds of footage. This footage is a secondary capture, recorded via a hand-held recording device, of an infrared sensor display aboard a U.S. military platform. This footage does not represent native primary sensor data, and the secondary recording method introduces limitations in fidelity, resolution, and overall visual quality. Artifacts inherent to filming a screen, such as blurring or flickering, may be present. The footage contained within DOW-UAP-PR123 through DOW-UAP-PR127 was captured contemporaneously. This media was digitally altered before being reported to AARO, and is presented as it was received.  Video description:   00:00-00:05: An area of contrast remains generally centered within the sensor field-of-view.   00:06-00:09: The area of contrast tracks left within the sensor field-of-view.   00:10-00:15: The area of contrast loses distinctiveness against the background.  00:16-00:22: An area of contrast appears in the sensor field-of-view. The sensor pans to track it, keeping it generally within the center of the frame.    00:23-00:28: The area of contrast remains generally centered within the sensor field-of-view.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111887376.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2608/DOD_111887376/DOD_111887376.mp4,33432958,1017788
"DOW-UAP-PR126, Unresolved UAP Report, Pacific Ocean, 2019",05,,"The United States Navy Unidentified Anomalous Phenomena Task Force (UAPTF) transferred this media to the All-domain Anomaly Resolution Office (AARO) in 2022. The video contains 2 minutes and 32 seconds of footage captured via hand-held recording device by a U.S. military service member in 2019. Low-light conditions at the time of capture influence the overall visual quality of the footage. The footage contained within DOW-UAP-PR123 through DOW-UAP-PR127 was captured contemporaneously. This media was digitally altered before being reported to AARO, and is presented as it was received.  Video description:   00:00-00:08: The camera pans against the background, bringing two apparent light sources into frame from the top left corner. The recording device focuses on the light sources, keeping them generally within the center of the frame.  00:09-00:53: The camera pans against the background. As the camera pans, it repeatedly brings several apparent light sources into and out of the frame.   00:54-01:23: The sensor zooms in on the light source in the lower left quarter of the frame, focusing to bring it into the center of the field-of-view.   01:24-02:32: The sensor zooms out and continues to pan to track apparent light sources. As the camera pans, it repeatedly brings several apparent light sources into and out of the frame.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111887380.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2608/DOD_111887380/DOD_111887380.mp4,89415992,1017790
"DOW-UAP-PR127, Unresolved UAP Report, Pacific Ocean, 2019",05,,"The United States Navy Unidentified Anomalous Phenomena Task Force (UAPTF) transferred this media to the All-domain Anomaly Resolution Office (AARO) in 2022. The video contains 2 minutes and 29 seconds of footage captured via a hand-held recording device by a U.S. military service member in 2019. Low-light conditions at the time of capture influence the overall visual quality of the footage. The footage contained within DOW-UAP-PR123 through DOW-UAP-PR127 was captured contemporaneously. This media was digitally altered before being reported to AARO, and is presented as it was received.   Video description:   00:00-00:17: The camera pans to track an apparent light source.  00:18-00:26: No content.  00:27-00:43: The camera pans to track an apparent light source.  00:44-00:47: No content.  00:47-00:49: The camera pans to track an apparent light source.  00:50-00:52: No content.  00:53-00:57: The camera pans to track an apparent light source.  00:57-01:02: No content.  01:02-02:28: The camera pans to track an apparent light source.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111887384.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2608/DOD_111887384/DOD_111887384.mp4,84200638,1017791
"DOW-UAP-PR134, Unresolved UAP Report, Middle East, 2025",05,yes,"The United States Central Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 1 minute and 39 seconds of video footage from an electro-optical and infrared sensor aboard a U.S. military platform in 2025.  Video description:   00:00-01:39: The sensor pans to track an area of contrast from left to right across the background, keeping it generally centered within the frame. The sensor adjusts collection mode and level of magnification several times.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111887390.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2608/DOD_111887390/DOD_111887390.mp4,52521786,1017792
"DOW-UAP-PR136, Unresolved UAP Report, Middle East, 2023",05,yes,"The United States Central Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 30 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2023.  Video description:   00:00-00:08: The sensor pans to track an area of contrast, keeping it generally centered within the frame. The sensor is partially occluded by a component of the platform passing in front of it, obscuring the background.  00:09-00:33: The sensor zooms in on the area of contrast. A reticle briefly surrounds the area of contrast. The sensor is occluded by a component of the platform, obscuring the display.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111887413.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2608/DOD_111887413/DOD_111887413.mp4,12254621,1017796
"DOW-UAP-PR142, Unresolved UAP Report, Middle East, 2025",05,yes,"The United States Central Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 14 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2025.  Video description:   00:00-00:04: No content.  00:05-00:08: An area of contrast enters the sensor field-of-view from the left edge, transits from left to right, and exits the right edge of the frame.   00:09-00:14: No content.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111887419.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2608/DOD_111887419/DOD_111887419.mp4,11181518,1017797
"DOW-UAP-PR149, Unresolved UAP Report, Middle East, 2023",05,yes,"The United States Central Command submitted a report of an unidentified anomalous phenomenon to the All-domain Anomaly Resolution Office (AARO) consisting of 51 seconds of video footage from an infrared sensor aboard a U.S. military platform in 2023.  Video description:   00:00-00:04: An area of contrast transits the frame from the bottom right edge to the lower left edge of the sensor field-of-view.  00:05-00:51: The sensor pans to track the area of contrast, keeping it generally within the center of the frame.  This video description is provided for informational purposes only. Readers should not interpret any part of this description as reflecting an analytical judgment, investigative conclusion, or factual determination regarding the described event’s validity, nature, or significance.",DOD_111887426.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2608/DOD_111887426/DOD_111887426.mp4,55174849,1017799
"FBI-UAP-PR007, “Slow-moving Objects,” 2026",05,,"A U.S. Government Special Agent captured this video footage via hand-held optical thermal imaging device during a 2026 incident in the western United States, as described in FBI-UAP-D032. The footage features two, slow-moving “black-hot” areas of contrast, visible in infrared imaging.",DOD_111887430.mp4,https://d34w7g4gy10iej.cloudfront.net/video/2608/DOD_111887430/DOD_111887430.mp4,1235067,1017801
